823;8.41
;805
502;2
796;8.99
;806
797;20.55
816;5.09
;807
789;15.98
808;4.29
817;3.06
;808
607;2.62
616;4.48
807;4.29
;809
635;2.37
;810
605;3.56
;811
618;2.27
;812
802;9.01
821;3.09
;813
612;3.87
803;14.28
822;6.01
;814
804;2.52
948;2
;815
824;8.31
885;2
;816
615;2.55
753;5.19
806;5.09
;817
782;12.73
807;3.06
;818
665;2.07
;819
787;3.02
;820
712;5.04
722;5.39
801;6.08
;821
553;2
812;3.09
;822
621;3.76
638;7.16
813;6.01
;823
604;2.53
804;8.41
;824
614;2.9
650;12.04
815;8.31
;825
860;4.04
900;6.91
966;3.93
972;3.52
;826
832;4.4
909;2.18
965;9.86
;827
950;13.04
973;2.54
;828
109;2.97
967;2.44
;829
677;2
716;2
842;7
;830
836;2.74
843;2.49
;831
837;3.07
844;4.88
874;9.42
;832
826;4.4
838;2.34
845;20.09
;833
839;18.96
846;2.83
900;5.43
;834
891;10.78
964;10.68
;835
842;3
973;11.87
;836
830;2.74
881;11.07
;837
109;4.01
831;3.07
;838
832;2.34
840;10.87
;839
833;18.96
865;3.1
;840
838;10.87
852;10.86
;841
925;3.7
848;2.49
;842
829;7
835;3
;843
830;2.49
850;2.22
857;17.74
967;11.24
;844
831;4.88
851;10.28
892;4.64
;845
832;20.09
852;2.05
859;4.68
;846
833;2.83
871;3
;847
866;3.7
;848
841;2.49
855;2.62
862;11.36
;849
856;11.07
973;20.75
;850
843;2.22
868;8.25
;851
844;10.28
858;8.73
;852
840;10.86
845;2.05
;853
900;7.87
957;16.37
;854
877;11.08
884;10.28
;855
676;1
848;2.62
;856
849;11.07
876;2.65
;857
843;17.74
864;2.58
870;4.78
;858
851;8.73
;859
845;4.68
866;2.24
941;5.9
;860
651;1
825;4.04
;861
879;10.94
886;10.36
;862
848;11.36
869;4.73
926;5.99
;863
894;3.02
;864
857;2.58
881;10.78
;865
839;3.1
;866
847;3.7
859;2.24
;867
873;7.32
880;7.48
899;7.4
900;28.76
;868
850;8.25
921;9.22
935;6.16
971;7.22
;869
862;4.73
875;9.13
882;29.85
908;8.19
;870
857;4.78
877;2.71
897;20.24
;871
846;3
;872
879;2.26
893;20.28
941;10.19
;873
867;7.32
957;16.05
;874
831;9.42
912;3.29
958;20.22
;875
932;15.34
869;9.13
;876
677;2
716;2
856;2.65
;877
854;11.08
870;2.71
;878
679;2
911;5.62
921;4.04
;879
861;10.94
872;2.26
;880
867;7.48
887;18.75
894;2.44
;881
836;11.07
864;10.78
;882
869;29.85
889;9.6
895;8.08
;883
940;6.23
967;5.3
969;9.79
;884
854;10.28
897;2.95
;885
815;2
928;5.94
935;4.66
;886
861;10.36
893;2.54
;887
880;18.75
952;3.49
;888
905;10.77
913;10.39
;889
882;9.6
932;15.31
;890
668;2
896;7.61
;891
834;10.78
947;2.9
;892
844;4.64
898;10.81
904;15.89
;893
872;20.28
886;2.54
918;3.91
;894
863;3.02
880;2.44
;895
882;8.08
901;3.69
973;7.95
;896
890;7.61
919;8.46
;897
870;20.24
884;2.95
903;1.93
;898
685;16.48
892;10.81
;899
867;7.4
906;4.21
944;3.65
;900
825;6.91
833;5.43
853;7.87
867;28.76
;901
109;3.79
895;3.69
;902
912;10.84
970;10.93
;903
897;1.93
911;12.16
947;2.03
;904
892;15.89
920;3.29
922;16.09
;905
888;10.77
918;2.26
;906
109;4.01
899;4.21
;907
945;3.58
;908
869;8.19
916;3.12
926;5.54
956;8.3
;909
826;2.18
961;10.9
;910
917;10.24
919;4.17
927;19.65
;911
878;5.62
903;12.16
921;2.33
928;17.84
;912
874;3.29
902;10.84
;913
888;10.39
923;2.44
;914
930;20.93
944;11.37
;915
933;3.36
;916
109;4.3
908;3.12
;917
663;16.9
910;10.24
;918
893;3.91
905;2.26
923;20.28
;919
896;8.46
910;4.17
923;8.18
;920
666;1
904;3.29
;921
868;9.22
878;4.04
911;2.33
;922
904;16.09
929;11.03
936;5.29
;923
913;2.44
918;20.28
919;8.18
;924
930;4.88
931;2.25
;925
841;3.7
;926
862;5.99
908;5.54
933;3
939;10.49
;927
910;19.65
934;2.44
940;12.51
;928
885;5.94
911;17.84
935;2.3
941;12.34
;929
685;15.15
922;11.03
;930
914;20.93
924;4.88
;931
772;2
924;2.25
;932
875;15.34
889;15.31
;933
915;3.36
926;3
;934
766;1
927;2.44
;935
868;6.16
885;4.66
928;2.3
;936
922;5.29
942;10.93
954;5.46
;937
943;5.15
960;20.72
;938
944;10
;939
926;10.49
945;2.78
956;5.19
962;9.43
;940
883;6.23
927;12.51
946;12.06
;941
859;5.9
872;10.19
928;12.34
;942
936;10.93
948;7.02
;943
937;5.15
949;2.32
;944
899;3.65
914;11.37
938;10
;945
907;3.58
939;2.78
;946
663;15.09
940;12.06
;947
891;2.9
903;2.03
953;20.12
;948
814;2
942;7.02
;949
943;2.32
;950
827;13.04
951;12.1
;951
950;12.1
956;2.07
;952
887;3.49
;953
947;20.12
958;4.77
964;3.07
;954
936;5.46
959;2.45
965;10.24
;955
966;9.45
;956
908;8.3
939;5.19
951;2.07
962;8.18
;957
853;16.37
873;16.05
;958
874;20.22
953;4.77
970;3.08
;959
954;2.45
961;11.04
;960
937;20.72
966;11.38
;961
909;10.9
959;11.04
;962
939;9.43
956;8.18
968;7.43
;963
602;2
969;7.33
;964
834;10.68
953;3.07
;965
826;9.86
954;10.24
971;2.25
;966
825;3.93
955;9.45
960;11.38
;967
828;2.44
843;11.24
883;5.3
;968
742;2
962;7.43
;969
883;9.79
963;7.33
;970
902;10.93
958;3.08
;971
868;7.22
965;2.25
;972
109;2.91
825;3.52
;973
827;2.54
835;11.87
849;20.75
895;7.95

